group	need	filename	trigger_key	bytes	licence	url	remark
grand-sustain	required	C5v10.flac	72	1545522	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C5v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C5v13.flac	72	1498911	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C5v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C5v16.flac	72	1531778	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C5v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#5v1.flac	75	1198920	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%235v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#5v4.flac	75	1263747	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%235v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#5v7.flac	75	1240910	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%235v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#5v10.flac	75	1299972	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%235v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#5v13.flac	75	1308203	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%235v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#5v16.flac	75	1413841	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%235v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#5v1.flac	78	1040868	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%235v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#5v4.flac	78	1119439	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%235v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#5v7.flac	78	1189998	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%235v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#5v10.flac	78	1147890	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%235v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#5v13.flac	78	1155608	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%235v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#5v16.flac	78	1258455	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%235v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A5v1.flac	81	697245	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A5v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A5v4.flac	81	717980	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A5v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A5v7.flac	81	1093287	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A5v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A5v10.flac	81	1123676	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A5v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A5v13.flac	81	1107301	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A5v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A5v16.flac	81	1170434	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A5v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C6v1.flac	84	567727	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C6v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C6v4.flac	84	601137	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C6v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C6v7.flac	84	689877	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C6v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C6v10.flac	84	692563	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C6v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C6v13.flac	84	701778	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C6v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C6v16.flac	84	730412	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C6v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#6v1.flac	87	767576	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%236v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#6v4.flac	87	743953	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%236v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#6v7.flac	87	771589	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%236v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#6v10.flac	87	783385	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%236v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#6v13.flac	87	805108	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%236v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#6v16.flac	87	781652	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%236v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#6v1.flac	90	458733	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%236v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#6v4.flac	90	605865	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%236v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#6v7.flac	90	682900	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%236v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#6v10.flac	90	696164	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%236v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#6v13.flac	90	655144	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%236v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#6v16.flac	90	701195	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%236v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A6v1.flac	93	526856	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A6v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A6v4.flac	93	620431	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A6v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A6v7.flac	93	667567	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A6v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A6v10.flac	93	677301	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A6v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A6v13.flac	93	670257	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A6v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A6v16.flac	93	724195	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A6v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C7v1.flac	96	405957	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C7v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C7v4.flac	96	401277	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C7v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C7v7.flac	96	441141	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C7v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C7v10.flac	96	459825	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C7v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C7v13.flac	96	470922	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C7v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C7v16.flac	96	462505	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C7v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#7v1.flac	99	486944	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%237v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#7v4.flac	99	473644	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%237v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#7v7.flac	99	475024	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%237v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#7v10.flac	99	489991	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%237v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#7v13.flac	99	483234	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%237v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#7v16.flac	99	551221	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%237v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#7v1.flac	102	585050	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%237v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#7v4.flac	102	570635	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%237v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#7v7.flac	102	555659	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%237v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#7v10.flac	102	573186	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%237v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#7v13.flac	102	572098	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%237v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#7v16.flac	102	565916	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%237v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A7v1.flac	105	241393	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A7v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A7v4.flac	105	366018	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A7v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A7v7.flac	105	349834	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A7v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A7v10.flac	105	377699	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A7v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A7v13.flac	105	384467	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A7v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A7v16.flac	105	384330	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A7v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C8v1.flac	108	331147	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C8v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C8v4.flac	108	306364	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C8v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C8v7.flac	108	395305	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C8v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C8v10.flac	108	412965	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C8v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C8v13.flac	108	443825	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C8v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C8v16.flac	108	421807	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C8v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-release	required	rel1.flac	21	65800	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel1.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel2.flac	22	65814	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel2.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel3.flac	23	62713	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel3.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel4.flac	24	65645	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel4.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel5.flac	25	67904	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel5.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel6.flac	26	64228	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel6.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel7.flac	27	65815	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel7.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel8.flac	28	66131	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel8.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel9.flac	29	63913	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel9.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel10.flac	30	64739	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel10.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel11.flac	31	62880	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel11.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel12.flac	32	65049	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel12.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel13.flac	33	63589	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel13.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel14.flac	34	65184	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel14.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel15.flac	35	64733	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel15.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel16.flac	36	64941	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel16.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel17.flac	37	63124	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel17.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel18.flac	38	64463	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel18.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel19.flac	39	65818	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel19.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel20.flac	40	63266	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel20.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel21.flac	41	61488	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel21.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel22.flac	42	62347	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel22.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel23.flac	43	63501	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel23.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel24.flac	44	63789	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel24.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel25.flac	45	63836	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel25.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel26.flac	46	64540	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel26.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel27.flac	47	63514	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel27.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel28.flac	48	62755	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel28.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel29.flac	49	64416	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel29.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel30.flac	50	62281	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel30.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel31.flac	51	64405	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel31.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel32.flac	52	63896	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel32.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel33.flac	53	65237	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel33.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel34.flac	54	65028	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel34.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel35.flac	55	62480	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel35.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel36.flac	56	63338	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel36.flac	key-release (damper/hammer) noise, 1 per key
